ship_id,trx_id,space,speed,skill,defence,attack,morale,price
24152,9264,6,7,9,12,10,13,0.17
25217,9266,9,13,13,9,7,7,0.158
18938,9272,5,15,6,13,5,5,0.151
24152,9273,6,7,9,12,10,13,0.194
48256,9279,15,16,16,12,9,6,0.394
15431,9283,8,12,5,10,8,7,0.17
11203,9291,15,5,13,11,8,7,0.16
990,9293,6,9,13,6,6,8,0.125
990,9296,6,9,13,6,6,8,0.154
47734,9301,5,9,6,7,5,8,0.2
12206,9302,11,15,7,5,8,11,0.17
9354,9306,14,9,6,10,14,12,0.249
6827,9309,6,7,6,10,6,8,0.135
33868,9311,14,13,7,12,10,15,0.27
33868,9313,14,13,7,12,10,15,0.32
11659,9318,8,13,8,13,13,13,0.3
18318,9323,8,13,14,7,7,14,0.25
33868,9334,14,13,7,12,10,15,0.395
32541,9336,9,15,11,12,7,8,0.2
10781,9340,15,11,9,15,13,14,0.5
9688,9343,9,8,15,5,10,7,0.14
25327,9346,6,11,6,5,12,7,0.189
9277,9359,6,15,11,13,5,13,0.169
4815,9358,11,5,5,14,8,7,0.13
8438,9361,5,9,15,6,12,5,0.139
15908,9363,11,5,6,14,11,11,0.17
9324,9364,8,14,5,8,7,11,0.169
24845,9365,15,15,10,7,5,7,0.215
9022,9374,5,5,11,14,11,6,0.145
16765,9378,6,11,6,7,11,6,0.162
21510,9380,12,7,6,10,12,10,0.13
21510,9387,12,7,6,10,12,10,0.164
8924,9389,8,5,13,13,12,12,0.18
24362,9390,7,8,8,5,5,7,0.13
11844,9400,5,15,7,5,15,6,0.18
11844,9404,5,15,7,5,15,6,0.205
13616,9406,11,6,13,15,14,12,0.29
13616,9410,11,6,13,15,14,12,0.35
8438,9444,5,9,15,6,12,5,0.145
15908,9453,11,5,6,14,11,11,0.189
18938,9456,5,15,6,13,5,5,0.17
15049,9459,12,6,6,14,6,9,0.149
18091,9461,5,10,15,11,13,10,0.285
27917,9468,11,10,6,14,7,14,0.181
23014,9472,6,6,15,13,6,12,0.135
23014,9474,6,6,15,13,6,12,0.164
27917,9475,11,10,6,14,7,14,0.17
21510,9479,12,7,6,10,12,10,0.244
9324,9480,8,14,5,8,7,11,0.17
19685,9485,12,8,6,10,13,5,0.15
8270,9487,11,5,5,5,6,6,0.138
7401,9493,6,12,15,5,6,13,0.17
44122,9506,11,6,10,10,5,9,0.135
44122,9512,11,6,10,10,5,9,0.16
6796,9515,7,11,5,5,14,7,0.13
24362,9516,7,8,8,5,5,7,0.12
11559,9518,16,6,10,16,7,9,0.187
24362,9519,7,8,8,5,5,7,0.151
27528,9523,12,9,7,12,13,13,0.28
18091,9526,5,10,15,11,13,10,0.304
9277,9528,6,15,11,13,5,13,0.194
6796,9530,7,11,5,5,14,7,0.154
16871,9533,8,13,7,9,12,10,0.18
44975,9542,14,6,12,12,10,15,0.18
17221,9557,11,15,11,13,14,8,0.39
17235,9559,9,9,8,8,12,15,0.23
11559,9562,16,6,10,16,7,9,0.235
31771,9569,11,5,14,12,5,11,0.168
27626,9571,6,14,7,9,14,12,0.25
24912,9572,11,15,6,9,9,9,0.14
22081,9575,5,15,8,13,6,5,0.165
3071,9577,11,8,6,14,11,10,0.144
24912,9580,11,15,6,9,9,9,0.159
12261,9581,13,11,15,12,8,5,0.12
19949,9582,12,15,6,5,5,8,0.21
15974,9586,13,5,6,13,7,8,0.149
3205,9585,8,15,13,13,10,7,0.15
3205,9597,8,15,13,13,10,7,0.25
13261,9610,8,8,11,8,5,8,0.145
12261,9614,13,11,15,12,8,5,0.184
6796,9617,7,11,5,5,14,7,0.12
12261,9618,13,11,15,12,8,5,0.2
6796,9620,7,11,5,5,14,7,0.16
44975,9623,14,6,12,12,10,15,0.28
11559,9625,16,6,10,16,7,9,0.39
7313,9630,6,9,11,12,12,12,0.2
9688,9636,9,8,15,5,10,7,0.154
32541,9638,9,15,11,12,7,8,0.2
3071,9640,11,8,6,14,11,10,0.19
9326,9641,11,8,7,8,8,5,0.145
7987,9643,11,8,5,7,7,5,0.116
7987,9644,11,8,5,7,7,5,0.145
28820,9649,14,14,15,11,5,10,0.32
3496,9650,12,9,10,9,7,11,0.151
4815,9664,11,5,5,14,8,7,0.15
8438,9666,5,9,15,6,12,5,0.154
19685,9668,12,8,6,10,13,5,0.154
45123,9669,11,12,6,11,5,14,0.19
18452,9672,13,15,13,14,15,12,0.27
24867,9675,9,14,12,16,7,11,0.22
3458,9680,7,12,10,13,11,6,0.25
9022,9688,5,5,11,14,11,6,0.179
22549,9697,8,10,16,10,9,10,0.25
27045,9706,15,9,15,9,15,14,0.34
15827,9710,14,10,15,11,13,15,0.45
20958,9720,7,12,12,8,12,7,0.17
24912,9722,11,15,6,9,9,9,0.18
27045,9723,15,9,15,9,15,14,0.45
9271,9727,5,13,13,12,6,7,0.164
45123,9729,11,12,6,11,5,14,0.17
21224,9730,9,13,5,9,5,8,0.13
22577,9733,5,13,13,14,6,10,0.137
21224,9735,9,13,5,9,5,8,0.15
8924,9738,8,5,13,13,12,12,0.23
19685,9748,12,8,6,10,13,5,0.18
1052,9750,6,7,5,8,6,12,0.15
4793,9752,10,14,14,14,9,9,0.282
22530,9754,13,15,15,15,10,9,0.64
25093,9758,8,14,15,12,11,7,0.154
10897,9764,5,5,6,7,8,12,0.147
44975,9765,14,6,12,12,10,15,0.22
19685,9768,12,8,6,10,13,5,0.224
25093,9771,8,14,15,12,11,7,0.234
12174,9778,9,15,8,8,13,14,0.271
38550,9783,6,13,8,15,5,9,0.2
22577,9787,5,13,13,14,6,10,0.185
27917,9791,11,10,6,14,7,14,0.19
28730,9792,6,15,10,10,8,11,0.2
3496,9811,12,9,10,9,7,11,0.164
3445,9812,6,11,6,10,11,7,0.16
32950,9815,11,8,6,13,12,8,0.22
24428,9822,6,15,12,12,12,11,0.249
16661,9823,6,5,10,5,8,13,0.141
17884,9824,11,12,12,12,8,11,0.28
13616,9825,11,6,13,15,14,12,0.3
24428,9826,6,15,12,12,12,11,0.32
11384,9832,6,8,11,13,6,13,0.14
6796,9836,7,11,5,5,14,7,0.215
11844,9840,5,15,7,5,15,6,0.237
27488,9847,15,11,15,6,10,13,0.25
14510,9861,5,13,15,5,6,10,0.174
15442,9869,7,16,9,13,9,9,0.24
17286,9870,5,8,7,5,7,11,0.155
25768,9872,15,8,13,8,6,6,0.155
13738,9874,5,7,9,7,7,10,0.15
3071,9880,11,8,6,14,11,10,0.218
418,9889,14,13,10,8,15,8,0.29
22451,9901,15,15,10,6,13,7,0.3
9354,9916,14,9,6,10,14,12,0.28
44122,9920,11,6,10,10,5,9,0.14
18216,9923,11,6,7,13,7,13,0.15
83,9927,6,9,11,9,11,9,0.42
12171,9939,8,13,11,8,14,7,0.2
16791,9941,15,9,11,13,12,5,0.249
3324,9949,7,9,8,7,13,14,0.15
5842,9950,8,12,5,14,6,15,0.19
11167,9951,8,8,10,15,8,12,0.25
12013,9961,5,8,9,5,10,5,0.155
18413,9965,12,5,7,13,14,9,0.19
9271,9973,5,13,13,12,6,7,0.14
3324,9974,7,9,8,7,13,14,0.164
24641,9984,11,10,15,15,8,9,0.258
8113,9988,7,9,11,10,10,6,0.147
13441,9990,10,15,10,10,10,12,0.4
11636,9992,10,14,8,16,12,14,0.42
25201,9997,14,13,10,13,5,8,0.2
22038,9999,6,6,11,15,7,8,0.15
27175,10000,11,11,14,6,5,8,0.15
14820,10001,7,8,15,13,10,9,0.19
14529,10010,8,9,13,9,15,11,0.225
46271,10011,9,8,14,5,7,12,0.144
27488,10012,15,11,15,6,10,13,0.334
2937,10018,10,12,12,11,11,13,0.3
7390,10030,6,8,15,13,13,15,0.25
27404,10031,12,15,6,14,14,13,0.267
12296,10035,5,12,8,11,10,13,0.17
93,10046,11,11,8,8,12,8,0.25
22864,10051,6,6,15,14,10,15,0.24
33868,10062,14,13,7,12,10,15,0.5
9465,10063,6,15,13,8,5,11,0.19
15748,10064,6,5,12,8,14,12,0.149
12296,10066,5,12,8,11,10,13,0.175
25387,10090,12,14,6,12,13,9,0.15
27175,10096,11,11,14,6,5,8,0.024
25387,10097,12,14,6,12,13,9,0.239
18165,10099,6,5,6,7,15,10,0.15
21642,10100,7,11,6,6,12,11,0.2
15622,10107,11,5,13,10,11,6,0.142
15623,10108,8,11,11,11,7,7,0.142
3232,10111,7,5,6,14,5,9,0.15
15944,10115,9,15,14,6,11,10,0.2
15944,10117,9,15,14,6,11,10,0.268
22483,10118,7,13,7,12,12,14,0.15
22483,10120,7,13,7,12,12,14,0.219
15748,10123,6,5,12,8,14,12,0.154
7313,10125,6,9,11,12,12,12,0.184
33921,10132,12,9,6,11,13,14,0.2
30752,10134,9,10,12,11,12,8,0.29
4916,10141,12,15,13,13,11,11,0.4
14419,10143,10,12,11,12,8,7,0.144
12174,10148,9,15,8,8,13,14,0.295
18112,10149,5,10,15,9,15,11,0.2
10848,10150,12,8,8,8,5,14,0.15
21383,10152,8,6,8,15,10,6,0.144
19396,10155,6,12,11,13,7,11,0.18
17550,10161,5,10,5,12,11,15,0.19
24296,10163,7,5,13,5,15,13,0.105
16590,10173,11,5,11,6,14,11,0.22
17048,10175,6,5,12,11,9,12,0.13
17048,10178,6,5,12,11,9,12,0.15
98,10179,14,11,11,12,9,5,0.12
98,10180,14,11,11,12,9,5,0.15
98,10182,14,11,11,12,9,5,0.189
45123,10189,11,12,6,11,5,14,0.18
6801,10201,15,15,13,9,7,13,0.32
2467,10205,14,9,15,12,7,14,0.229
693,10209,5,14,14,11,15,13,0.31
2937,10218,10,12,12,11,11,13,0.39
21720,10221,5,13,14,5,7,8,0.135
21720,10222,5,13,14,5,7,8,0.169
581,10233,11,15,13,9,14,12,0.38
21949,10239,14,5,15,14,13,12,0.35
17768,10241,12,15,14,7,11,14,0.3
6714,10256,9,9,6,13,6,11,0.149
21985,10257,11,12,13,10,14,14,0.38
19695,10267,12,15,15,12,8,9,0.32
15622,10272,11,5,13,10,11,6,0.189
6789,10275,12,12,11,14,10,8,0.265
16581,10280,6,5,5,12,8,14,0.139
46356,10282,9,5,11,8,6,9,0.139
17529,10283,11,6,14,15,13,14,0.29
6703,10290,8,8,13,15,11,14,0.25
25550,10291,6,15,5,14,7,14,0.197
16618,10292,12,15,14,13,7,15,0.4
14841,10304,14,9,11,12,13,10,0.2
3445,10305,6,11,6,10,11,7,0.17
11716,10308,10,5,5,15,8,8,0.13
7182,10310,8,8,9,12,8,13,0.15
17529,10311,11,6,14,15,13,14,0.3
26811,10318,14,6,7,9,10,7,0.15
12775,10321,13,15,12,10,11,15,0.5
16512,10326,11,11,11,13,14,14,0.38
13326,10327,12,13,15,6,9,14,0.265
68,10329,6,6,7,8,8,8,0.26
15921,10342,12,14,9,12,9,14,0.284
44122,10350,11,6,10,10,5,9,0.13
24296,10357,7,5,13,5,15,13,0.164
8885,10361,12,5,13,13,7,5,0.14
17661,10372,6,15,11,11,10,12,0.2
11384,10377,6,8,11,13,6,13,0.14
17661,10378,6,15,11,11,10,12,0.23
7313,10388,6,9,11,12,12,12,0.2
14419,10389,10,12,11,12,8,7,0.173
17661,10403,6,15,11,11,10,12,0.285
13413,10404,13,8,9,9,6,9,0.12
17347,10405,13,7,9,9,12,10,0.158
8182,10409,11,8,11,7,12,6,0.15
20818,10414,7,10,11,12,13,10,0.13
27175,10419,11,11,14,6,5,8,0.144
20818,10421,7,10,11,12,13,10,0.194
20818,10422,7,10,11,12,13,10,0.22
25330,10428,11,9,8,10,13,14,0.28
11767,10435,7,8,6,14,8,5,0.135
21383,10467,8,6,8,15,10,6,0.154
27175,10468,11,11,14,6,5,8,0.154
12296,10472,5,12,8,11,10,13,0.18
29579,10473,8,7,5,7,11,8,0.123
26928,10475,9,5,13,7,7,11,0.129
29809,10476,15,14,6,12,12,12,0.37
46806,10487,6,16,9,11,10,12,0.25
29579,10497,8,7,5,7,11,8,0.144
46363,10509,7,5,11,6,7,14,0.11
11362,10527,15,15,9,11,15,6,0.29
46271,10529,9,8,14,5,7,12,0.134
18480,10538,13,16,14,10,15,11,0.5
46363,10545,7,5,11,6,7,14,0.134
15221,10553,10,11,6,11,11,7,0.164
15532,10554,9,11,13,10,14,11,0.19
41955,10557,5,13,6,5,12,8,0.139
28465,10559,9,15,9,11,15,13,0.39
11716,10565,10,5,5,15,8,8,0.134
18008,10568,6,9,7,8,15,14,0.17
10875,10575,12,8,6,9,13,10,0.17
15792,10581,8,12,7,9,5,10,0.13
10933,10584,6,13,9,10,15,12,0.24
24879,10591,14,15,13,5,8,8,0.2
24879,10598,14,15,13,5,8,8,0.224
15532,10607,9,11,13,10,14,11,0.222
15818,10611,6,14,7,12,15,12,0.23
25460,10616,13,5,5,8,5,9,0.12
103,10617,12,15,9,7,12,14,0.35
13413,10623,13,8,9,9,6,9,0.13
7562,10628,6,6,7,7,9,6,0.122
12770,10631,7,14,12,7,9,9,0.18
6786,10632,13,12,14,5,15,15,0.33
16397,10635,9,13,6,10,13,12,0.2
46271,10639,9,8,14,5,7,12,0.114
33889,10640,5,12,8,8,9,7,0.15
46271,10641,9,8,14,5,7,12,0.154
11377,10643,11,9,13,11,14,10,0.249
6926,10647,12,9,6,5,15,14,0.15
17286,10648,5,8,7,5,7,11,0.125
16112,10649,14,6,15,14,14,15,0.3
27857,10652,9,9,13,10,5,13,0.2
49665,10653,8,15,13,13,8,8,0.185
13403,10654,9,8,14,8,5,7,0.12
18399,10664,13,6,15,5,10,15,0.15
18289,10668,6,11,8,14,10,13,0.028
18289,10673,6,11,8,14,10,13,0.174
19432,10675,8,13,7,9,8,13,0.12
8330,10679,6,5,8,8,8,15,0.159
22767,10680,14,11,13,11,10,8,0.2
18399,10683,13,6,15,5,10,15,0.17
29579,10684,8,7,5,7,11,8,0.124
46806,10685,6,16,9,11,10,12,0.27
18112,10687,5,10,15,9,15,11,0.22
6926,10690,12,9,6,5,15,14,0.172
15249,10698,12,13,5,12,7,8,0.17
8182,10703,11,8,11,7,12,6,0.25
33889,10707,5,12,8,8,9,7,0.17
18048,10712,12,9,9,6,11,5,0.14
17677,10716,9,10,5,5,7,11,0.129
17866,10718,11,13,14,5,5,12,0.19
18112,10724,5,10,15,9,15,11,0.16
48230,10728,5,15,6,12,15,15,2.0
22158,10731,16,9,16,14,11,14,0.15
14729,10736,10,13,11,5,7,5,0.15
17404,10742,9,15,9,12,14,11,0.91
29579,10749,8,7,5,7,11,8,0.143
15780,10752,6,12,11,12,15,11,0.211
10606,10754,15,12,15,13,8,10,0.4
18452,10758,13,15,13,14,15,12,0.69
2843,10762,11,6,13,11,8,11,0.19
15959,10766,6,8,14,9,11,11,0.127
15780,10767,6,12,11,12,15,11,0.25
18112,10769,5,10,15,9,15,11,0.186
46325,10774,5,13,5,13,5,13,0.15
13186,10783,5,15,5,14,8,13,0.23
27404,10790,12,15,6,14,14,13,0.384
44975,10794,14,6,12,12,10,15,0.24
18068,10800,10,11,13,14,8,13,0.22
15959,10807,6,8,14,9,11,11,0.144
15908,10812,11,5,6,14,11,11,0.14
7707,10814,7,14,14,11,6,14,0.2
46342,10826,5,13,15,14,8,14,0.2
27898,10829,14,15,14,5,5,8,0.188
17776,10831,8,13,15,13,11,8,0.22
11062,10866,6,13,10,14,11,14,0.199
22108,10869,9,5,5,8,13,10,0.15
27898,10872,14,15,14,5,5,8,0.125
22516,10876,13,12,6,6,6,9,0.12
46325,10877,5,13,5,13,5,13,0.154
18293,10882,6,15,6,6,8,8,0.18
2906,10886,11,15,11,9,14,5,0.25
16153,10888,7,12,8,10,11,5,0.12
18210,10898,6,12,6,8,13,11,0.15
44053,10914,15,14,16,12,12,13,0.3
2998,10915,12,13,12,14,14,14,0.5
3134,10919,12,10,9,5,6,13,0.1
8239,10924,6,7,10,8,8,11,0.05
8239,10925,6,7,10,8,8,11,0.144
33906,10927,12,13,6,8,9,11,0.18
36616,10928,14,10,13,5,14,10,0.1
12752,10935,13,15,9,13,7,5,0.15
27898,10936,14,15,14,5,5,8,0.164
18247,10937,5,12,6,9,10,13,0.15
24881,10940,12,10,9,8,9,15,0.2
26811,10947,14,6,7,9,10,7,0.11
33912,10950,6,12,11,7,7,10,0.16
24512,10953,11,13,8,12,6,14,0.15
18065,10964,15,10,11,8,8,5,0.155
3411,10968,12,15,13,8,6,14,0.2
18112,10989,5,10,15,9,15,11,0.184
14841,10990,14,9,11,12,13,10,0.25
22158,11004,16,9,16,14,11,14,0.6
24512,11005,11,13,8,12,6,14,0.16
36616,11008,14,10,13,5,14,10,0.235
38023,11010,5,12,10,5,14,8,0.123
16153,11013,7,12,8,10,11,5,0.144
22516,11018,13,12,6,6,6,9,0.134
13259,11019,8,16,10,6,15,15,0.3
12876,11020,8,13,10,11,14,5,0.125
12876,11023,8,13,10,11,14,5,0.154
48215,11035,8,5,15,9,15,8,0.148
25217,11041,9,13,13,9,7,7,0.16
28380,11044,5,12,11,13,11,14,0.23
5548,11051,13,11,11,7,8,11,0.1
13738,11058,5,7,9,7,7,10,0.122
5548,11060,13,11,11,7,8,11,0.164
7562,11062,6,6,7,7,9,6,0.116
19432,11067,8,13,7,9,8,13,0.134
26424,11078,6,12,10,5,13,15,0.2
10734,11079,7,14,14,14,9,10,0.22
17603,11080,5,7,13,7,13,14,0.11
17763,11081,13,12,13,6,6,10,0.18
22077,11091,9,8,13,8,5,8,0.13
15959,11092,6,8,14,9,11,11,0.145
693,11106,5,14,14,11,15,13,0.35
17800,11109,10,15,6,12,15,12,0.31
15780,11111,6,12,11,12,15,11,0.33
4606,11115,13,14,13,5,13,13,0.25
14131,11129,8,9,7,10,11,8,0.119
14399,11131,15,12,15,14,7,15,0.349
28553,11133,15,9,11,12,6,11,0.15
7562,11136,6,6,7,7,9,6,0.15
15127,11138,6,8,14,11,15,8,0.145
22944,11140,13,12,12,11,10,14,0.508
29488,11146,15,13,6,12,14,5,0.18
29477,11147,11,15,11,11,11,7,0.18
8100,11161,5,15,9,6,11,14,0.24
25912,11175,6,5,12,10,10,6,0.114
33921,11185,12,9,6,11,13,14,0.14
17650,11196,12,13,9,13,12,14,0.27
17193,11211,11,15,15,12,8,9,0.34
25210,11213,10,10,5,15,11,13,0.19
14841,11214,14,9,11,12,13,10,0.21
17880,11227,5,12,9,15,11,11,0.184
25579,11237,11,5,5,12,6,5,0.12
13340,11251,13,7,6,5,5,15,0.11
25398,11255,5,12,15,14,6,6,0.165
14118,11264,6,9,6,14,7,11,0.22
18112,11282,5,10,15,9,15,11,0.14
11750,11283,6,14,10,10,14,9,0.26
14526,11288,5,8,14,8,7,13,0.119
37701,11305,5,10,10,9,5,15,0.135
5643,11306,6,8,15,13,9,10,0.16
16532,11307,5,6,5,5,12,8,0.111
6531,11316,15,13,8,14,13,9,0.35
21903,11317,12,12,10,8,11,14,0.23
5471,11319,7,11,9,9,12,6,0.12
9680,11321,15,5,12,11,13,5,0.12
11096,11322,10,10,8,8,12,5,0.12
21422,11324,12,9,7,14,9,12,0.17
29381,11327,5,15,8,8,13,6,0.18
17131,11330,7,15,10,8,13,15,0.25
18108,11332,8,5,7,15,7,5,0.1
9985,11334,12,6,5,9,13,8,0.11
28740,11343,11,9,11,8,13,10,0.235
9985,11348,12,6,5,9,13,8,0.14
16005,11350,6,9,9,12,7,10,0.114
15518,11360,6,8,13,11,13,10,0.162
27655,11362,8,5,15,11,15,6,0.2
807,11363,14,16,7,9,11,7,0.35
15049,11372,12,6,6,14,6,9,0.118
15873,11377,9,15,7,10,5,9,0.138
31765,11380,6,5,8,14,7,9,0.1
22445,11384,6,13,9,5,6,13,0.12
16985,11389,12,6,13,5,8,5,0.126
9255,11391,6,14,9,11,15,11,0.3
7735,11392,12,10,6,12,8,7,0.2
26007,11397,12,6,10,6,6,12,0.099
45123,11405,11,12,6,11,5,14,0.124
18258,11410,10,9,9,11,15,12,0.2
25526,11413,14,14,15,7,5,14,0.3
25460,11420,13,5,5,8,5,9,0.114
17248,11422,10,13,14,14,15,13,0.9
15496,11425,11,15,10,13,5,5,0.16
13561,11430,7,6,12,9,10,11,0.12
24714,11431,11,16,14,13,6,9,0.2
23014,11432,6,6,15,13,6,12,0.12
37715,11434,5,15,8,12,14,5,0.1
26928,11440,9,5,13,7,7,11,0.084
18108,11443,8,5,7,15,7,5,0.084
45123,11456,11,12,6,11,5,14,0.135
13476,11457,11,8,5,5,8,14,0.1
25210,11470,10,10,5,15,11,13,0.21
24512,11471,11,13,8,12,6,14,0.175
27134,11472,15,14,13,13,12,11,0.73
18010,11474,6,16,6,12,10,13,0.3
21670,11486,13,5,10,14,8,5,0.1
26864,11488,13,15,15,14,5,12,0.23
24884,11489,13,15,14,10,13,14,0.118
17096,11490,11,15,7,7,15,12,0.16
37715,11495,5,15,8,12,14,5,0.125
8384,11503,5,13,15,5,7,12,0.112
24932,11504,13,6,7,10,16,12,0.49
24767,11509,8,8,10,11,5,11,0.12
18093,11512,13,6,6,14,11,7,0.13
21768,11516,15,13,15,15,11,8,0.5
27433,11523,9,14,7,15,15,10,0.25
37715,11525,5,15,8,12,14,5,0.13
2696,11532,11,10,8,5,9,7,0.123
4619,11536,8,11,14,14,11,12,0.199
5998,11544,11,8,5,15,11,13,0.16
9658,11558,5,15,12,14,13,8,0.25
6755,11559,8,12,9,11,12,10,0.21
25481,11567,15,12,11,9,5,14,0.158
22724,11578,10,15,11,10,6,5,0.11
24884,11579,13,15,14,10,13,14,0.494
36932,11586,11,13,6,13,14,10,0.17
26914,11588,8,12,8,8,15,12,0.15
2870,11589,8,6,11,8,5,13,0.108
206,11591,7,6,8,8,8,11,0.15
28185,11592,7,7,10,12,15,14,0.12
443,11597,7,6,12,8,14,12,0.18
12381,11619,11,5,11,5,7,5,0.1
36932,11621,11,13,6,13,14,10,0.185
18108,11623,8,5,7,15,7,5,0.094
17802,11624,8,15,6,9,5,12,0.12
18578,11626,5,6,14,8,11,14,0.12
28629,11634,11,8,12,14,13,12,0.145
3128,11636,15,12,8,12,7,10,0.154
10760,11641,12,7,11,6,5,9,0.115
22724,11642,10,15,11,10,6,5,0.13
16153,11647,7,12,8,10,11,5,0.135
13297,11654,5,13,7,13,15,10,0.15
17802,11656,8,15,6,9,5,12,0.12
36932,11658,11,13,6,13,14,10,0.18
10267,11659,10,15,15,13,9,15,0.29
25481,11668,15,12,11,9,5,14,0.155
22724,11680,10,15,11,10,6,5,0.164
18093,11682,13,6,6,14,11,7,0.14
25912,11684,6,5,12,10,10,6,0.114
28715,11692,11,10,6,13,6,8,0.11
27175,11710,11,11,14,6,5,8,0.13
557,11714,5,8,11,8,10,6,0.12
28029,11718,12,15,13,12,5,11,0.15
26811,11741,14,6,7,9,10,7,0.114
15127,11749,6,8,14,11,15,8,0.124
15127,11751,6,8,14,11,15,8,0.164
14433,11757,6,13,11,9,7,11,0.15
28029,11766,12,15,13,12,5,11,0.194
28629,11769,11,8,12,14,13,12,0.224
5741,11789,12,12,10,8,12,12,0.15
30216,11791,12,15,8,5,7,13,0.13
30216,11793,12,15,8,5,7,13,0.164
13715,11800,11,6,7,5,6,14,0.1
13854,11802,12,10,14,9,15,15,0.21
142,11808,7,12,11,6,12,15,0.15
10830,11822,9,13,8,6,9,13,0.11
14545,11823,9,15,14,12,11,14,0.4
15384,11832,5,11,13,13,14,5,0.18
18247,11835,5,12,6,9,10,13,0.129
9531,11838,7,10,7,6,13,9,0.2
5741,11847,12,12,10,8,12,12,0.16
28374,11849,5,12,10,11,8,7,0.1
13749,11865,10,15,15,13,13,13,0.88
17304,11867,10,15,9,10,7,8,0.16
7449,11868,5,5,6,12,10,11,0.11
9206,11871,7,6,15,14,6,5,0.1
9751,11873,6,8,8,12,13,14,0.1
27205,11880,14,10,6,7,14,11,0.2
28920,11882,5,15,6,5,5,14,0.1
7765,11895,5,15,13,5,6,14,0.145
17831,11899,13,12,13,8,10,10,0.16
18108,11906,8,5,7,15,7,5,0.11
18219,11909,6,8,6,13,13,9,0.1
18255,11912,8,7,16,8,15,13,0.25
3878,11914,15,8,12,10,10,9,0.1
3532,11916,5,8,5,12,8,7,0.1
22758,11919,6,8,8,8,14,7,0.1
44068,11930,7,5,6,5,12,12,0.11
22562,11933,11,8,6,13,14,13,0.15
13178,11936,12,12,8,9,10,8,0.11
13369,11942,9,12,5,5,11,11,0.14
18048,11947,12,9,9,6,11,5,0.1
10995,11965,10,15,11,6,12,8,0.15
11128,11967,6,15,13,14,5,13,0.1
16581,11980,6,5,5,12,8,14,0.089
11128,11986,6,15,13,14,5,13,0.144
13514,11987,15,9,14,13,12,13,0.3
17659,11988,12,8,14,14,10,10,0.19
44325,11996,5,9,12,12,5,11,0.2
22489,12001,7,15,8,6,8,8,0.12
21379,12003,5,12,15,12,6,14,0.11
33349,12004,11,16,8,10,11,13,0.26
14833,12006,11,8,7,8,14,9,0.11
2428,12007,5,7,15,14,9,12,0.15
17603,12010,5,7,13,7,13,14,0.124
11182,12014,8,10,15,14,8,5,0.12
22757,12015,13,15,14,5,14,5,0.15
22757,12018,13,15,14,5,14,5,0.195
23778,12029,11,15,6,13,13,5,0.19
22629,12032,10,11,14,11,6,7,0.1
13757,12036,11,15,8,15,10,8,0.11
13792,12037,11,9,13,5,6,11,0.11
9751,12040,6,8,8,12,13,14,0.124
28185,12046,7,7,10,12,15,14,0.174
21124,12049,9,15,7,14,15,12,0.49
3356,12050,9,15,6,14,5,13,0.142
11471,12056,10,10,12,12,5,11,0.11
15165,12057,9,5,12,5,8,8,0.1
21379,12059,5,12,15,12,6,14,0.114
21379,12061,5,12,15,12,6,14,0.15
9963,12066,14,7,8,11,5,10,0.099
22003,12075,10,5,6,7,7,5,0.089
40,12077,13,5,15,9,6,11,0.45
114,12079,10,9,11,11,6,13,0.22
32234,12081,12,6,8,9,6,10,0.11
11396,12088,13,7,12,10,14,15,0.25
28879,12089,10,15,12,11,12,15,0.4
35112,12100,8,11,11,8,13,5,0.088
16578,12111,7,15,10,14,12,5,0.15
11125,12115,8,12,11,9,13,7,0.12
20626,12122,5,7,10,8,14,13,0.16
16397,12123,9,13,6,10,13,12,0.22
21956,12126,10,11,8,14,12,6,0.19
3878,12127,15,8,12,10,10,9,0.114
12265,12131,6,11,9,12,9,13,0.28
3873,12133,9,9,7,13,12,12,0.125
14987,12137,14,12,9,7,6,10,0.11
11206,12146,8,6,15,14,8,15,0.11
3069,12149,11,10,10,15,12,12,0.38
11206,12152,8,6,15,14,8,15,0.13
8536,12167,9,15,11,5,15,15,0.22
28264,12169,9,15,11,7,5,15,0.2
4964,12176,9,15,5,10,10,5,0.175
12108,12188,5,6,6,11,11,7,0.014
12108,12189,5,6,6,11,11,7,0.088
11077,12205,12,5,9,11,8,8,0.09
6732,12207,15,8,5,8,6,13,0.1
22599,12223,8,14,12,12,15,10,0.35
23014,12228,6,6,15,13,6,12,0.1
21670,12230,13,5,10,14,8,5,0.09
26007,12233,12,6,10,6,6,12,0.09
31773,12242,5,13,15,11,6,14,0.15
12969,12251,11,5,15,15,10,10,0.09
5080,12252,7,13,13,9,5,8,0.15
8384,12266,5,13,15,5,7,12,0.105
13561,12267,7,6,12,9,10,11,0.09
3525,12284,9,15,12,10,14,12,0.4
45123,12289,11,12,6,11,5,14,0.095
11580,12291,12,16,9,6,8,7,0.22
28187,12296,8,6,12,11,5,7,0.09
24512,12297,11,13,8,12,6,14,0.1
19141,12302,11,12,8,7,12,6,0.15
18093,12310,13,6,6,14,11,7,0.09
12204,12339,11,9,15,14,8,6,0.12
45123,12342,11,12,6,11,5,14,0.09
33921,12346,12,9,6,11,13,14,0.154
3457,12350,5,10,10,8,8,8,0.09
12268,12353,6,12,5,11,9,8,0.07
36820,12354,5,7,6,13,14,15,0.24
12268,12355,6,12,5,11,9,8,0.085
26811,12357,14,6,7,9,10,7,0.094
